country,brand_name,months_postgx,n_gxs
COUNTRY_7C1A,BRAND_F45C,0,0.0
COUNTRY_7C1A,BRAND_F45C,1,0.0
COUNTRY_7C1A,BRAND_F45C,2,0.0
COUNTRY_7C1A,BRAND_F45C,3,0.0
COUNTRY_7C1A,BRAND_F45C,4,0.0
COUNTRY_7C1A,BRAND_F45C,5,0.0
COUNTRY_7C1A,BRAND_F45C,6,0.0
COUNTRY_7C1A,BRAND_F45C,7,0.0
COUNTRY_7C1A,BRAND_F45C,8,0.0
COUNTRY_7C1A,BRAND_F45C,9,0.0
COUNTRY_7C1A,BRAND_F45C,10,0.0
COUNTRY_7C1A,BRAND_F45C,11,0.0
COUNTRY_7C1A,BRAND_F45C,12,1.0
COUNTRY_7C1A,BRAND_F45C,13,1.0
COUNTRY_7C1A,BRAND_F45C,14,1.0
COUNTRY_7C1A,BRAND_F45C,15,1.0
COUNTRY_7C1A,BRAND_F45C,16,1.0
COUNTRY_7C1A,BRAND_F45C,17,1.0
COUNTRY_7C1A,BRAND_F45C,18,1.0
COUNTRY_7C1A,BRAND_F45C,19,1.0
COUNTRY_7C1A,BRAND_F45C,20,1.0
COUNTRY_7C1A,BRAND_F45C,21,1.0
COUNTRY_7C1A,BRAND_F45C,22,1.0
COUNTRY_7C1A,BRAND_F45C,23,1.0
COUNTRY_7C1A,BRAND_1DF6,0,0.0
COUNTRY_7C1A,BRAND_1DF6,1,0.0
COUNTRY_7C1A,BRAND_1DF6,2,0.0
COUNTRY_7C1A,BRAND_1DF6,3,0.0
COUNTRY_7C1A,BRAND_1DF6,4,1.0
COUNTRY_7C1A,BRAND_1DF6,5,1.0
COUNTRY_7C1A,BRAND_1DF6,6,1.0
COUNTRY_7C1A,BRAND_1DF6,7,1.0
COUNTRY_7C1A,BRAND_1DF6,8,1.0
COUNTRY_7C1A,BRAND_1DF6,9,1.0
COUNTRY_7C1A,BRAND_1DF6,10,1.0
COUNTRY_7C1A,BRAND_1DF6,11,1.0
COUNTRY_7C1A,BRAND_1DF6,12,1.0
COUNTRY_7C1A,BRAND_1DF6,13,1.0
COUNTRY_7C1A,BRAND_1DF6,14,1.0
COUNTRY_7C1A,BRAND_1DF6,15,1.0
COUNTRY_7C1A,BRAND_1DF6,16,1.0
COUNTRY_7C1A,BRAND_1DF6,17,1.0
COUNTRY_7C1A,BRAND_1DF6,18,1.0
COUNTRY_7C1A,BRAND_1DF6,19,1.0
COUNTRY_7C1A,BRAND_1DF6,20,1.0
COUNTRY_7C1A,BRAND_1DF6,21,1.0
COUNTRY_7C1A,BRAND_1DF6,22,1.0
COUNTRY_7C1A,BRAND_1DF6,23,1.0
COUNTRY_7C1A,BRAND_0727,0,1.0
COUNTRY_7C1A,BRAND_0727,1,1.0
COUNTRY_7C1A,BRAND_0727,2,1.0
COUNTRY_7C1A,BRAND_0727,3,1.0
COUNTRY_7C1A,BRAND_0727,4,1.0
COUNTRY_7C1A,BRAND_0727,5,1.0
COUNTRY_7C1A,BRAND_0727,6,1.0
COUNTRY_7C1A,BRAND_0727,7,1.0
COUNTRY_7C1A,BRAND_0727,8,1.0
COUNTRY_7C1A,BRAND_0727,9,1.0
COUNTRY_7C1A,BRAND_0727,10,1.0
COUNTRY_7C1A,BRAND_0727,11,1.0
COUNTRY_7C1A,BRAND_0727,12,1.0
COUNTRY_7C1A,BRAND_0727,13,1.0
COUNTRY_7C1A,BRAND_0727,14,1.0
COUNTRY_7C1A,BRAND_0727,15,1.0
COUNTRY_7C1A,BRAND_0727,16,1.0
COUNTRY_7C1A,BRAND_0727,17,1.0
COUNTRY_7C1A,BRAND_0727,18,1.0
COUNTRY_7C1A,BRAND_0727,19,1.0
COUNTRY_7C1A,BRAND_0727,20,1.0
COUNTRY_7C1A,BRAND_0727,21,1.0
COUNTRY_7C1A,BRAND_0727,22,1.0
COUNTRY_7C1A,BRAND_0727,23,1.0
COUNTRY_7C1A,BRAND_61B8,0,0.0
COUNTRY_7C1A,BRAND_61B8,1,0.0
COUNTRY_7C1A,BRAND_61B8,2,1.0
COUNTRY_7C1A,BRAND_61B8,3,2.0
COUNTRY_7C1A,BRAND_61B8,4,2.0
COUNTRY_7C1A,BRAND_61B8,5,2.0
COUNTRY_7C1A,BRAND_61B8,6,2.0
COUNTRY_7C1A,BRAND_61B8,7,2.0
COUNTRY_7C1A,BRAND_61B8,8,2.0
COUNTRY_7C1A,BRAND_61B8,9,2.0
COUNTRY_7C1A,BRAND_61B8,10,2.0
COUNTRY_7C1A,BRAND_61B8,11,2.0
COUNTRY_7C1A,BRAND_61B8,12,2.0
COUNTRY_7C1A,BRAND_61B8,13,2.0
COUNTRY_7C1A,BRAND_61B8,14,2.0
COUNTRY_7C1A,BRAND_61B8,15,2.0
COUNTRY_7C1A,BRAND_61B8,16,2.0
COUNTRY_7C1A,BRAND_61B8,17,2.0
COUNTRY_7C1A,BRAND_61B8,18,2.0
COUNTRY_7C1A,BRAND_61B8,19,2.0
COUNTRY_7C1A,BRAND_61B8,20,2.0
COUNTRY_7C1A,BRAND_61B8,21,2.0
COUNTRY_7C1A,BRAND_61B8,22,2.0
COUNTRY_7C1A,BRAND_61B8,23,2.0
COUNTRY_4D4A,BRAND_956D,0,1.0
COUNTRY_4D4A,BRAND_956D,1,1.0
COUNTRY_4D4A,BRAND_956D,2,1.0
COUNTRY_4D4A,BRAND_956D,3,1.0
COUNTRY_4D4A,BRAND_956D,4,1.0
COUNTRY_4D4A,BRAND_956D,5,1.0
COUNTRY_4D4A,BRAND_956D,6,1.0
COUNTRY_4D4A,BRAND_956D,7,1.0
COUNTRY_4D4A,BRAND_956D,8,1.0
COUNTRY_4D4A,BRAND_956D,9,1.0
COUNTRY_4D4A,BRAND_956D,10,1.0
COUNTRY_4D4A,BRAND_956D,11,1.0
COUNTRY_4D4A,BRAND_956D,12,1.0
COUNTRY_4D4A,BRAND_956D,13,1.0
COUNTRY_4D4A,BRAND_956D,14,1.0
COUNTRY_4D4A,BRAND_956D,15,1.0
COUNTRY_4D4A,BRAND_956D,16,1.0
COUNTRY_4D4A,BRAND_956D,17,1.0
COUNTRY_4D4A,BRAND_956D,18,1.0
COUNTRY_4D4A,BRAND_956D,19,1.0
COUNTRY_4D4A,BRAND_956D,20,1.0
COUNTRY_4D4A,BRAND_956D,21,1.0
COUNTRY_4D4A,BRAND_956D,22,1.0
COUNTRY_4D4A,BRAND_956D,23,1.0
COUNTRY_4D4A,BRAND_E7C2,0,2.0
COUNTRY_4D4A,BRAND_E7C2,1,2.0
COUNTRY_4D4A,BRAND_E7C2,2,2.0
COUNTRY_4D4A,BRAND_E7C2,3,2.0
COUNTRY_4D4A,BRAND_E7C2,4,2.0
COUNTRY_4D4A,BRAND_E7C2,5,3.0
COUNTRY_4D4A,BRAND_E7C2,6,3.0
COUNTRY_4D4A,BRAND_E7C2,7,3.0
COUNTRY_4D4A,BRAND_E7C2,8,3.0
COUNTRY_4D4A,BRAND_E7C2,9,3.0
COUNTRY_4D4A,BRAND_E7C2,10,3.0
COUNTRY_4D4A,BRAND_E7C2,11,3.0
COUNTRY_4D4A,BRAND_E7C2,12,3.0
COUNTRY_4D4A,BRAND_E7C2,13,3.0
COUNTRY_4D4A,BRAND_E7C2,14,3.0
COUNTRY_4D4A,BRAND_E7C2,15,3.0
COUNTRY_4D4A,BRAND_E7C2,16,3.0
COUNTRY_4D4A,BRAND_E7C2,17,3.0
COUNTRY_4D4A,BRAND_E7C2,18,3.0
COUNTRY_4D4A,BRAND_E7C2,19,3.0
COUNTRY_4D4A,BRAND_E7C2,20,3.0
COUNTRY_4D4A,BRAND_E7C2,21,3.0
COUNTRY_4D4A,BRAND_E7C2,22,3.0
COUNTRY_4D4A,BRAND_E7C2,23,3.0
COUNTRY_4D4A,BRAND_F45C,0,0.0
COUNTRY_4D4A,BRAND_F45C,1,1.0
COUNTRY_4D4A,BRAND_F45C,2,1.0
COUNTRY_4D4A,BRAND_F45C,3,1.0
COUNTRY_4D4A,BRAND_F45C,4,1.0
COUNTRY_4D4A,BRAND_F45C,5,1.0
COUNTRY_4D4A,BRAND_F45C,6,1.0
COUNTRY_4D4A,BRAND_F45C,7,1.0
COUNTRY_4D4A,BRAND_F45C,8,1.0
COUNTRY_4D4A,BRAND_F45C,9,1.0
COUNTRY_4D4A,BRAND_F45C,10,1.0
COUNTRY_4D4A,BRAND_F45C,11,1.0
COUNTRY_4D4A,BRAND_F45C,12,1.0
COUNTRY_4D4A,BRAND_F45C,13,1.0
COUNTRY_4D4A,BRAND_F45C,14,1.0
COUNTRY_4D4A,BRAND_F45C,15,1.0
COUNTRY_4D4A,BRAND_F45C,16,1.0
COUNTRY_4D4A,BRAND_F45C,17,1.0
COUNTRY_4D4A,BRAND_F45C,18,1.0
COUNTRY_4D4A,BRAND_F45C,19,1.0
COUNTRY_4D4A,BRAND_F45C,20,1.0
COUNTRY_4D4A,BRAND_F45C,21,1.0
COUNTRY_4D4A,BRAND_F45C,22,1.0
COUNTRY_4D4A,BRAND_F45C,23,1.0
COUNTRY_4D4A,BRAND_4218,0,
COUNTRY_4D4A,BRAND_4218,1,
COUNTRY_4D4A,BRAND_4218,2,
COUNTRY_4D4A,BRAND_4218,3,
COUNTRY_4D4A,BRAND_4218,4,
COUNTRY_4D4A,BRAND_4218,5,
COUNTRY_4D4A,BRAND_4218,6,
COUNTRY_4D4A,BRAND_4218,7,
COUNTRY_4D4A,BRAND_4218,8,
COUNTRY_4D4A,BRAND_4218,9,
COUNTRY_4D4A,BRAND_4218,10,
COUNTRY_4D4A,BRAND_4218,11,
COUNTRY_4D4A,BRAND_4218,12,
COUNTRY_4D4A,BRAND_4218,13,
COUNTRY_4D4A,BRAND_4218,14,
COUNTRY_4D4A,BRAND_4218,15,
COUNTRY_4D4A,BRAND_4218,16,
COUNTRY_4D4A,BRAND_4218,17,
COUNTRY_4D4A,BRAND_4218,18,
COUNTRY_4D4A,BRAND_4218,19,
COUNTRY_4D4A,BRAND_4218,20,
COUNTRY_4D4A,BRAND_4218,21,
COUNTRY_4D4A,BRAND_4218,22,
COUNTRY_4D4A,BRAND_4218,23,
COUNTRY_4D4A,BRAND_089A,0,
COUNTRY_4D4A,BRAND_089A,1,
COUNTRY_4D4A,BRAND_089A,2,
COUNTRY_4D4A,BRAND_089A,3,
COUNTRY_4D4A,BRAND_089A,4,
COUNTRY_4D4A,BRAND_089A,5,
COUNTRY_4D4A,BRAND_089A,6,
COUNTRY_4D4A,BRAND_089A,7,
COUNTRY_4D4A,BRAND_089A,8,
COUNTRY_4D4A,BRAND_089A,9,
COUNTRY_4D4A,BRAND_089A,10,
COUNTRY_4D4A,BRAND_089A,11,
COUNTRY_4D4A,BRAND_089A,12,
COUNTRY_4D4A,BRAND_089A,13,
COUNTRY_4D4A,BRAND_089A,14,
COUNTRY_4D4A,BRAND_089A,15,
COUNTRY_4D4A,BRAND_089A,16,
COUNTRY_4D4A,BRAND_089A,17,
COUNTRY_4D4A,BRAND_089A,18,
COUNTRY_4D4A,BRAND_089A,19,
COUNTRY_4D4A,BRAND_089A,20,
COUNTRY_4D4A,BRAND_089A,21,
COUNTRY_4D4A,BRAND_089A,22,
COUNTRY_4D4A,BRAND_089A,23,
COUNTRY_4D4A,BRAND_1143,0,2.0
COUNTRY_4D4A,BRAND_1143,1,2.0
COUNTRY_4D4A,BRAND_1143,2,2.0
COUNTRY_4D4A,BRAND_1143,3,2.0
COUNTRY_4D4A,BRAND_1143,4,2.0
COUNTRY_4D4A,BRAND_1143,5,2.0
COUNTRY_4D4A,BRAND_1143,6,2.0
COUNTRY_4D4A,BRAND_1143,7,2.0
COUNTRY_4D4A,BRAND_1143,8,2.0
COUNTRY_4D4A,BRAND_1143,9,2.0
COUNTRY_4D4A,BRAND_1143,10,2.0
COUNTRY_4D4A,BRAND_1143,11,2.0
COUNTRY_4D4A,BRAND_1143,12,3.0
COUNTRY_4D4A,BRAND_1143,13,3.0
COUNTRY_4D4A,BRAND_1143,14,3.0
COUNTRY_4D4A,BRAND_1143,15,3.0
COUNTRY_4D4A,BRAND_1143,16,3.0
COUNTRY_4D4A,BRAND_1143,17,3.0
COUNTRY_4D4A,BRAND_1143,18,3.0
COUNTRY_4D4A,BRAND_1143,19,3.0
COUNTRY_4D4A,BRAND_1143,20,3.0
COUNTRY_4D4A,BRAND_1143,21,3.0
COUNTRY_4D4A,BRAND_1143,22,3.0
COUNTRY_4D4A,BRAND_1143,23,3.0
COUNTRY_8DBB,BRAND_83AC,0,0.0
COUNTRY_8DBB,BRAND_83AC,1,0.0
COUNTRY_8DBB,BRAND_83AC,2,0.0
COUNTRY_8DBB,BRAND_83AC,3,1.0
COUNTRY_8DBB,BRAND_83AC,4,1.0
COUNTRY_8DBB,BRAND_83AC,5,1.0
COUNTRY_8DBB,BRAND_83AC,6,2.0
COUNTRY_8DBB,BRAND_83AC,7,2.0
COUNTRY_8DBB,BRAND_83AC,8,2.0
COUNTRY_8DBB,BRAND_83AC,9,3.0
COUNTRY_8DBB,BRAND_83AC,10,3.0
COUNTRY_8DBB,BRAND_83AC,11,3.0
COUNTRY_8DBB,BRAND_83AC,12,3.0
COUNTRY_8DBB,BRAND_83AC,13,3.0
COUNTRY_8DBB,BRAND_83AC,14,3.0
COUNTRY_8DBB,BRAND_83AC,15,3.0
COUNTRY_8DBB,BRAND_83AC,16,3.0
COUNTRY_8DBB,BRAND_83AC,17,3.0
COUNTRY_8DBB,BRAND_83AC,18,3.0
COUNTRY_8DBB,BRAND_83AC,19,3.0
COUNTRY_8DBB,BRAND_83AC,20,3.0
COUNTRY_8DBB,BRAND_83AC,21,3.0
COUNTRY_8DBB,BRAND_83AC,22,3.0
COUNTRY_8DBB,BRAND_83AC,23,3.0
COUNTRY_8DBB,BRAND_1C1E,0,4.0
COUNTRY_8DBB,BRAND_1C1E,1,5.0
COUNTRY_8DBB,BRAND_1C1E,2,5.0
COUNTRY_8DBB,BRAND_1C1E,3,6.0
COUNTRY_8DBB,BRAND_1C1E,4,7.0
COUNTRY_8DBB,BRAND_1C1E,5,8.0
COUNTRY_8DBB,BRAND_1C1E,6,8.0
COUNTRY_8DBB,BRAND_1C1E,7,9.0
COUNTRY_8DBB,BRAND_1C1E,8,10.0
COUNTRY_8DBB,BRAND_1C1E,9,10.0
COUNTRY_8DBB,BRAND_1C1E,10,11.0
COUNTRY_8DBB,BRAND_1C1E,11,11.0
COUNTRY_8DBB,BRAND_1C1E,12,11.0
COUNTRY_8DBB,BRAND_1C1E,13,11.0
COUNTRY_8DBB,BRAND_1C1E,14,11.0
COUNTRY_8DBB,BRAND_1C1E,15,11.0
COUNTRY_8DBB,BRAND_1C1E,16,11.0
COUNTRY_8DBB,BRAND_1C1E,17,11.0
COUNTRY_8DBB,BRAND_1C1E,18,11.0
COUNTRY_8DBB,BRAND_1C1E,19,11.0
COUNTRY_8DBB,BRAND_1C1E,20,11.0
COUNTRY_8DBB,BRAND_1C1E,21,11.0
COUNTRY_8DBB,BRAND_1C1E,22,11.0
COUNTRY_8DBB,BRAND_1C1E,23,11.0
COUNTRY_8DBB,BRAND_E7C2,0,5.0
COUNTRY_8DBB,BRAND_E7C2,1,5.0
COUNTRY_8DBB,BRAND_E7C2,2,5.0
COUNTRY_8DBB,BRAND_E7C2,3,5.0
COUNTRY_8DBB,BRAND_E7C2,4,7.0
COUNTRY_8DBB,BRAND_E7C2,5,8.0
COUNTRY_8DBB,BRAND_E7C2,6,9.0
COUNTRY_8DBB,BRAND_E7C2,7,9.0
COUNTRY_8DBB,BRAND_E7C2,8,9.0
COUNTRY_8DBB,BRAND_E7C2,9,9.0
COUNTRY_8DBB,BRAND_E7C2,10,9.0
COUNTRY_8DBB,BRAND_E7C2,11,9.0
COUNTRY_8DBB,BRAND_E7C2,12,10.0
COUNTRY_8DBB,BRAND_E7C2,13,10.0
COUNTRY_8DBB,BRAND_E7C2,14,10.0
COUNTRY_8DBB,BRAND_E7C2,15,10.0
COUNTRY_8DBB,BRAND_E7C2,16,10.0
COUNTRY_8DBB,BRAND_E7C2,17,10.0
COUNTRY_8DBB,BRAND_E7C2,18,10.0
COUNTRY_8DBB,BRAND_E7C2,19,10.0
COUNTRY_8DBB,BRAND_E7C2,20,10.0
COUNTRY_8DBB,BRAND_E7C2,21,10.0
COUNTRY_8DBB,BRAND_E7C2,22,10.0
COUNTRY_8DBB,BRAND_E7C2,23,10.0
COUNTRY_8DBB,BRAND_562D,0,
COUNTRY_8DBB,BRAND_562D,1,
COUNTRY_8DBB,BRAND_562D,2,
COUNTRY_8DBB,BRAND_562D,3,
COUNTRY_8DBB,BRAND_562D,4,
COUNTRY_8DBB,BRAND_562D,5,
COUNTRY_8DBB,BRAND_562D,6,
COUNTRY_8DBB,BRAND_562D,7,
COUNTRY_8DBB,BRAND_562D,8,
COUNTRY_8DBB,BRAND_562D,9,
COUNTRY_8DBB,BRAND_562D,10,
COUNTRY_8DBB,BRAND_562D,11,
COUNTRY_8DBB,BRAND_562D,12,
COUNTRY_8DBB,BRAND_562D,13,
COUNTRY_8DBB,BRAND_562D,14,
COUNTRY_8DBB,BRAND_562D,15,
COUNTRY_8DBB,BRAND_562D,16,
COUNTRY_8DBB,BRAND_562D,17,
COUNTRY_8DBB,BRAND_562D,18,
COUNTRY_8DBB,BRAND_562D,19,
COUNTRY_8DBB,BRAND_562D,20,
COUNTRY_8DBB,BRAND_562D,21,
COUNTRY_8DBB,BRAND_562D,22,
COUNTRY_8DBB,BRAND_562D,23,
COUNTRY_8DBB,BRAND_BA38,0,1.0
COUNTRY_8DBB,BRAND_BA38,1,1.0
COUNTRY_8DBB,BRAND_BA38,2,1.0
COUNTRY_8DBB,BRAND_BA38,3,1.0
COUNTRY_8DBB,BRAND_BA38,4,1.0
COUNTRY_8DBB,BRAND_BA38,5,1.0
COUNTRY_8DBB,BRAND_BA38,6,1.0
COUNTRY_8DBB,BRAND_BA38,7,1.0
COUNTRY_8DBB,BRAND_BA38,8,1.0
COUNTRY_8DBB,BRAND_BA38,9,1.0
COUNTRY_8DBB,BRAND_BA38,10,1.0
COUNTRY_8DBB,BRAND_BA38,11,1.0
COUNTRY_8DBB,BRAND_BA38,12,1.0
COUNTRY_8DBB,BRAND_BA38,13,1.0
COUNTRY_8DBB,BRAND_BA38,14,1.0
COUNTRY_8DBB,BRAND_BA38,15,1.0
COUNTRY_8DBB,BRAND_BA38,16,1.0
COUNTRY_8DBB,BRAND_BA38,17,1.0
COUNTRY_8DBB,BRAND_BA38,18,1.0
COUNTRY_8DBB,BRAND_BA38,19,1.0
COUNTRY_8DBB,BRAND_BA38,20,1.0
COUNTRY_8DBB,BRAND_BA38,21,1.0
COUNTRY_8DBB,BRAND_BA38,22,1.0
COUNTRY_8DBB,BRAND_BA38,23,1.0
COUNTRY_8DBB,BRAND_D9E0,0,
COUNTRY_8DBB,BRAND_D9E0,1,
COUNTRY_8DBB,BRAND_D9E0,2,
COUNTRY_8DBB,BRAND_D9E0,3,
COUNTRY_8DBB,BRAND_D9E0,4,
COUNTRY_8DBB,BRAND_D9E0,5,
COUNTRY_8DBB,BRAND_D9E0,6,
COUNTRY_8DBB,BRAND_D9E0,7,
COUNTRY_8DBB,BRAND_D9E0,8,
COUNTRY_8DBB,BRAND_D9E0,9,
COUNTRY_8DBB,BRAND_D9E0,10,
COUNTRY_8DBB,BRAND_D9E0,11,
COUNTRY_8DBB,BRAND_D9E0,12,
COUNTRY_8DBB,BRAND_D9E0,13,
COUNTRY_8DBB,BRAND_D9E0,14,
COUNTRY_8DBB,BRAND_D9E0,15,
COUNTRY_8DBB,BRAND_D9E0,16,
COUNTRY_8DBB,BRAND_D9E0,17,
COUNTRY_8DBB,BRAND_D9E0,18,
COUNTRY_8DBB,BRAND_D9E0,19,
COUNTRY_8DBB,BRAND_D9E0,20,
COUNTRY_8DBB,BRAND_D9E0,21,
COUNTRY_8DBB,BRAND_D9E0,22,
COUNTRY_8DBB,BRAND_D9E0,23,
COUNTRY_8DBB,BRAND_7715,0,4.0
COUNTRY_8DBB,BRAND_7715,1,4.0
COUNTRY_8DBB,BRAND_7715,2,4.0
COUNTRY_8DBB,BRAND_7715,3,4.0
COUNTRY_8DBB,BRAND_7715,4,4.0
COUNTRY_8DBB,BRAND_7715,5,4.0
COUNTRY_8DBB,BRAND_7715,6,4.0
COUNTRY_8DBB,BRAND_7715,7,4.0
COUNTRY_8DBB,BRAND_7715,8,4.0
COUNTRY_8DBB,BRAND_7715,9,4.0
COUNTRY_8DBB,BRAND_7715,10,4.0
COUNTRY_8DBB,BRAND_7715,11,4.0
COUNTRY_8DBB,BRAND_7715,12,4.0
COUNTRY_8DBB,BRAND_7715,13,4.0
COUNTRY_8DBB,BRAND_7715,14,4.0
COUNTRY_8DBB,BRAND_7715,15,4.0
COUNTRY_8DBB,BRAND_7715,16,4.0
COUNTRY_8DBB,BRAND_7715,17,4.0
COUNTRY_8DBB,BRAND_7715,18,4.0
COUNTRY_8DBB,BRAND_7715,19,4.0
COUNTRY_8DBB,BRAND_7715,20,4.0
COUNTRY_8DBB,BRAND_7715,21,4.0
COUNTRY_8DBB,BRAND_7715,22,4.0
COUNTRY_8DBB,BRAND_7715,23,4.0
COUNTRY_8DBB,BRAND_568F,0,0.0
COUNTRY_8DBB,BRAND_568F,1,0.0
COUNTRY_8DBB,BRAND_568F,2,0.0
COUNTRY_8DBB,BRAND_568F,3,0.0
COUNTRY_8DBB,BRAND_568F,4,1.0
COUNTRY_8DBB,BRAND_568F,5,2.0
COUNTRY_8DBB,BRAND_568F,6,4.0
COUNTRY_8DBB,BRAND_568F,7,6.0
COUNTRY_8DBB,BRAND_568F,8,9.0
COUNTRY_8DBB,BRAND_568F,9,11.0
COUNTRY_8DBB,BRAND_568F,10,12.0
COUNTRY_8DBB,BRAND_568F,11,13.0
COUNTRY_8DBB,BRAND_568F,12,15.0
COUNTRY_8DBB,BRAND_568F,13,15.0
COUNTRY_8DBB,BRAND_568F,14,15.0
COUNTRY_8DBB,BRAND_568F,15,15.0
COUNTRY_8DBB,BRAND_568F,16,15.0
COUNTRY_8DBB,BRAND_568F,17,15.0
COUNTRY_8DBB,BRAND_568F,18,15.0
COUNTRY_8DBB,BRAND_568F,19,15.0
COUNTRY_8DBB,BRAND_568F,20,15.0
COUNTRY_8DBB,BRAND_568F,21,15.0
COUNTRY_8DBB,BRAND_568F,22,15.0
COUNTRY_8DBB,BRAND_568F,23,15.0
COUNTRY_8DBB,BRAND_25E6,0,1.0
COUNTRY_8DBB,BRAND_25E6,1,1.0
COUNTRY_8DBB,BRAND_25E6,2,1.0
COUNTRY_8DBB,BRAND_25E6,3,1.0
COUNTRY_8DBB,BRAND_25E6,4,1.0
COUNTRY_8DBB,BRAND_25E6,5,1.0
COUNTRY_8DBB,BRAND_25E6,6,1.0
COUNTRY_8DBB,BRAND_25E6,7,1.0
COUNTRY_8DBB,BRAND_25E6,8,1.0
COUNTRY_8DBB,BRAND_25E6,9,1.0
COUNTRY_8DBB,BRAND_25E6,10,1.0
COUNTRY_8DBB,BRAND_25E6,11,1.0
COUNTRY_8DBB,BRAND_25E6,12,2.0
COUNTRY_8DBB,BRAND_25E6,13,2.0
COUNTRY_8DBB,BRAND_25E6,14,2.0
COUNTRY_8DBB,BRAND_25E6,15,2.0
COUNTRY_8DBB,BRAND_25E6,16,2.0
COUNTRY_8DBB,BRAND_25E6,17,2.0
COUNTRY_8DBB,BRAND_25E6,18,2.0
COUNTRY_8DBB,BRAND_25E6,19,2.0
COUNTRY_8DBB,BRAND_25E6,20,2.0
COUNTRY_8DBB,BRAND_25E6,21,2.0
COUNTRY_8DBB,BRAND_25E6,22,2.0
COUNTRY_8DBB,BRAND_25E6,23,2.0
COUNTRY_8DBB,BRAND_BC62,0,0.0
COUNTRY_8DBB,BRAND_BC62,1,0.0
COUNTRY_8DBB,BRAND_BC62,2,0.0
COUNTRY_8DBB,BRAND_BC62,3,0.0
COUNTRY_8DBB,BRAND_BC62,4,0.0
COUNTRY_8DBB,BRAND_BC62,5,0.0
COUNTRY_8DBB,BRAND_BC62,6,0.0
COUNTRY_8DBB,BRAND_BC62,7,1.0
COUNTRY_8DBB,BRAND_BC62,8,1.0
COUNTRY_8DBB,BRAND_BC62,9,1.0
COUNTRY_8DBB,BRAND_BC62,10,1.0
COUNTRY_8DBB,BRAND_BC62,11,1.0
COUNTRY_8DBB,BRAND_BC62,12,1.0
COUNTRY_8DBB,BRAND_BC62,13,1.0
COUNTRY_8DBB,BRAND_BC62,14,1.0
COUNTRY_8DBB,BRAND_BC62,15,1.0
COUNTRY_8DBB,BRAND_BC62,16,1.0
COUNTRY_8DBB,BRAND_BC62,17,1.0
COUNTRY_8DBB,BRAND_BC62,18,1.0
COUNTRY_8DBB,BRAND_BC62,19,1.0
COUNTRY_8DBB,BRAND_BC62,20,1.0
COUNTRY_8DBB,BRAND_BC62,21,1.0
COUNTRY_8DBB,BRAND_BC62,22,1.0
COUNTRY_8DBB,BRAND_BC62,23,1.0
COUNTRY_8DBB,BRAND_5C23,0,
COUNTRY_8DBB,BRAND_5C23,1,
COUNTRY_8DBB,BRAND_5C23,2,
COUNTRY_8DBB,BRAND_5C23,3,
COUNTRY_8DBB,BRAND_5C23,4,
COUNTRY_8DBB,BRAND_5C23,5,
COUNTRY_8DBB,BRAND_5C23,6,
COUNTRY_8DBB,BRAND_5C23,7,
COUNTRY_8DBB,BRAND_5C23,8,
COUNTRY_8DBB,BRAND_5C23,9,
COUNTRY_8DBB,BRAND_5C23,10,
COUNTRY_8DBB,BRAND_5C23,11,
COUNTRY_8DBB,BRAND_5C23,12,
COUNTRY_8DBB,BRAND_5C23,13,
COUNTRY_8DBB,BRAND_5C23,14,
COUNTRY_8DBB,BRAND_5C23,15,
COUNTRY_8DBB,BRAND_5C23,16,
COUNTRY_8DBB,BRAND_5C23,17,
COUNTRY_8DBB,BRAND_5C23,18,
COUNTRY_8DBB,BRAND_5C23,19,
COUNTRY_8DBB,BRAND_5C23,20,
COUNTRY_8DBB,BRAND_5C23,21,
COUNTRY_8DBB,BRAND_5C23,22,
COUNTRY_8DBB,BRAND_5C23,23,
COUNTRY_8DBB,BRAND_3CB9,0,
COUNTRY_8DBB,BRAND_3CB9,1,
COUNTRY_8DBB,BRAND_3CB9,2,
COUNTRY_8DBB,BRAND_3CB9,3,
COUNTRY_8DBB,BRAND_3CB9,4,
COUNTRY_8DBB,BRAND_3CB9,5,
COUNTRY_8DBB,BRAND_3CB9,6,
COUNTRY_8DBB,BRAND_3CB9,7,
COUNTRY_8DBB,BRAND_3CB9,8,
COUNTRY_8DBB,BRAND_3CB9,9,
COUNTRY_8DBB,BRAND_3CB9,10,
COUNTRY_8DBB,BRAND_3CB9,11,
COUNTRY_8DBB,BRAND_3CB9,12,
COUNTRY_8DBB,BRAND_3CB9,13,
COUNTRY_8DBB,BRAND_3CB9,14,
COUNTRY_8DBB,BRAND_3CB9,15,
COUNTRY_8DBB,BRAND_3CB9,16,
COUNTRY_8DBB,BRAND_3CB9,17,
COUNTRY_8DBB,BRAND_3CB9,18,
COUNTRY_8DBB,BRAND_3CB9,19,
COUNTRY_8DBB,BRAND_3CB9,20,
COUNTRY_8DBB,BRAND_3CB9,21,
COUNTRY_8DBB,BRAND_3CB9,22,
COUNTRY_8DBB,BRAND_3CB9,23,
COUNTRY_8DBB,BRAND_77F6,0,1.0
COUNTRY_8DBB,BRAND_77F6,1,1.0
COUNTRY_8DBB,BRAND_77F6,2,1.0
COUNTRY_8DBB,BRAND_77F6,3,1.0
COUNTRY_8DBB,BRAND_77F6,4,1.0
COUNTRY_8DBB,BRAND_77F6,5,1.0
COUNTRY_8DBB,BRAND_77F6,6,1.0
